54,21,31,15
54,22,31,16
54,23,31,17
54,24,31,18
54,25,31,19
54,26,31,20
54,27,31,21
54,28,31,22
54,29,31,23
54,30,31,24
54,31,31,25
55,0,31,10
55,1,31,11
55,2,31,12
55,3,31,13
55,4,31,14
55,5,31,15
55,6,31,16
55,7,31,17
55,8,31,18
55,9,31,19
55,10,31,20
55,11,31,21
55,12,31,22
55,13,31,23
55,14,31,24
55,15,31,25
55,16,31,26
55,17,31,27
55,18,31,28
55,19,32,0
55,20,32,1
55,21,32,2
55,22,32,3
55,23,32,4
55,24,32,5
55,25,32,6
55,26,32,7
55,27,32,8
55,28,32,9
55,29,32,10
55,30,32,11
55,31,32,12
56,0,31,26
56,1,31,27
56,2,31,28
56,3,32,0
56,4,32,1
56,5,32,2
56,6,32,3
56,7,32,4
56,8,32,5
56,9,32,6
56,10,32,7
56,11,32,8
56,12,32,9
56,13,32,10
56,14,32,11
56,15,32,12
56,16,32,13
56,17,32,14
56,18,32,15
56,19,32,16
56,20,32,17
56,21,32,18
56,22,32,19
56,23,32,20
56,24,32,21
56,25,32,22
56,26,32,23
56,27,32,24
56,28,32,25
56,29,32,26
56,30,32,27
56,31,32,28
57,0,32,13
57,1,32,14
57,2,32,15
57,3,32,16
57,4,32,17
57,5,32,18
57,6,32,19
57,7,32,20
57,8,32,21
57,9,32,22
57,10,32,23
57,11,32,24
57,12,32,25
57,13,32,26
57,14,32,27
57,15,32,28
57,16,33,0
57,17,33,1
57,18,33,2
57,19,33,3
57,20,33,4
57,21,33,5
57,22,33,6
57,23,33,7
57,24,33,8
57,25,33,9
57,26,33,10
57,27,33,11
57,28,33,12
57,29,33,13
57,30,33,14
57,31,33,15
58,0,33,0
58,1,33,1
58,2,33,2
58,3,33,3
58,4,33,4
58,5,33,5
58,6,33,6
58,7,33,7
58,8,33,8
58,9,33,9
58,10,33,10
58,11,33,11
58,12,33,12
58,13,33,13
58,14,33,14
58,15,33,15
58,16,33,16
58,17,33,17
58,18,33,18
58,19,33,19
58,20,33,20
58,21,33,21
58,22,33,22
58,23,33,23
58,24,33,24
58,25,33,25
58,26,33,26
58,27,33,27
58,28,33,28
58,29,34,0
58,30,34,1
58,31,34,2
59,0,33,16
59,1,33,17
59,2,33,18
59,3,33,19
59,4,33,20
59,5,33,21
59,6,33,22
59,7,33,23
59,8,33,24
59,9,33,25
59,10,33,26
59,11,33,27
59,12,33,28
59,13,34,0
59,14,34,1
59,15,34,2
59,16,34,3
59,17,34,4
59,18,34,5
59,19,34,6
59,20,34,7
59,21,34,8
59,22,34,9
59,23,34,10
59,24,34,11
59,25,34,12
59,26,34,13
59,27,34,14
59,28,34,15
59,29,34,16
59,30,34,17
59,31,34,18
60,0,34,3
60,1,34,4
60,2,34,5
60,3,34,6
60,4,34,7
60,5,34,8
60,6,34,9
60,7,34,10
60,8,34,11
60,9,34,12
60,10,34,13
60,11,34,14
60,12,34,15
60,13,34,16
60,14,34,17
60,15,34,18
60,16,34,19
60,17,34,20
60,18,34,21
60,19,34,22
60,20,34,23
60,21,34,24
60,22,34,25
60,23,34,26
60,24,34,27
60,25,34,28
60,26,35,0
60,27,35,1
60,28,35,2
60,29,35,3
60,30,35,4
60,31,35,5
61,0,34,19
61,1,34,20
61,2,34,21
61,3,34,22
61,4,34,23
61,5,34,24
61,6,34,25
61,7,34,26
61,8,34,27
61,9,34,28
61,10,35,0
61,11,35,1
61,12,35,2
61,13,35,3
61,14,35,4
61,15,35,5
61,16,35,6
61,17,35,7
61,18,35,8
61,19,35,9
61,20,35,10
61,21,35,11
61,22,35,12
61,23,35,13
61,24,35,14
61,25,35,15
61,26,35,16
61,27,35,17
61,28,35,18
61,29,35,19
61,30,35,20
61,31,35,21
62,0,35,6
62,1,35,7
62,2,35,8
62,3,35,9
62,4,35,10
62,5,35,11
62,6,35,12
62,7,35,13
62,8,35,14
62,9,35,15
62,10,35,16
62,11,35,17
62,12,35,18
62,13,35,19
62,14,35,20
62,15,35,21
62,16,35,22
62,17,35,23
62,18,35,24
62,19,35,25
62,20,35,26
62,21,35,27
62,22,35,28
62,23,36,0
62,24,36,1
62,25,36,2
62,26,36,3
62,27,36,4
62,28,36,5
62,29,36,6
62,30,36,7
62,31,36,8
63,0,35,22
63,1,35,23
63,2,35,24
63,3,35,25
63,4,35,26
63,5,35,27
63,6,35,28
63,7,36,0
63,8,36,1
63,9,36,2
63,10,36,3
63,11,36,4
63,12,36,5
63,13,36,6
63,14,36,7
63,15,36,8
63,16,36,9
63,17,36,10
63,18,36,11
63,19,36,12
63,20,36,13
63,21,36,14
63,22,36,15
63,23,36,16
63,24,36,17
63,25,36,18
63,26,36,19
63,27,36,20
63,28,36,21
63,29,36,22
63,30,36,23
63,31,36,24
64,0,36,9
64,1,36,10
64,2,36,11
64,3,36,12
64,4,36,13
64,5,36,14
64,6,36,15
64,7,36,16
64,8,36,17
64,9,36,18
64,10,36,19
64,11,36,20
64,12,36,21
64,13,36,22
64,14,36,23
64,15,36,24
64,16,36,25
64,17,36,26
64,18,36,27
64,19,36,28
64,20,40,0
64,21,40,1
64,22,40,2
64,23,40,3
64,24,40,4
64,25,40,5
64,26,40,6
64,27,40,7
64,28,40,8
64,29,40,9
64,30,40,10
64,31,40,11
65,0,36,25
65,1,36,26
65,2,36,27
65,3,36,28
65,4,40,0
65,5,40,1
65,6,40,2
65,7,40,3
65,8,40,4
65,9,40,5
65,10,40,6
65,11,40,7
65,12,40,8
65,13,40,9
65,14,40,10
65,15,40,11
65,16,40,12
65,17,40,13
65,18,40,14
65,19,40,15
65,20,40,16
65,21,40,17
65,22,40,18
65,23,40,19
65,24,40,20
65,25,40,21
65,26,40,22
65,27,40,23
65,28,40,24
65,29,40,25
65,30,40,26
65,31,41,0
66,0,40,12
66,1,40,13
66,2,40,14
66,3,40,15
66,4,40,16
66,5,40,17
66,6,40,18
66,7,40,19
66,8,40,20
66,9,40,21
66,10,40,22
66,11,40,23
66,12,40,24
66,13,40,25
66,14,40,26
66,15,41,0
66,16,41,1
66,17,41,2
66,18,41,3
66,19,41,4
66,20,41,5
66,21,41,6
66,22,41,7
66,23,41,8
66,24,41,9
66,25,41,10
66,26,41,11
66,27,41,12
66,28,41,13
66,29,41,14
66,30,41,15
66,31,41,16
67,0,41,1
67,1,41,2
67,2,41,3
67,3,41,4
67,4,41,5
67,5,41,6
67,6,41,7
67,7,41,8
67,8,41,9
67,9,41,10
67,10,41,11
67,11,41,12
67,12,41,13
67,13,41,14
67,14,41,15
67,15,41,16
67,16,41,17
67,17,41,18
67,18,41,19
67,19,41,20
67,20,41,21
67,21,41,22
67,22,41,23
67,23,41,24
67,24,41,25
67,25,41,26
67,26,42,0
67,27,42,1
67,28,42,2
67,29,42,3
67,30,42,4
67,31,42,5
68,0,41,17
68,1,41,18
68,2,41,19
68,3,41,20
68,4,41,21
68,5,41,22
68,6,41,23
68,7,41,24
68,8,41,25
68,9,41,26
68,10,42,0
68,11,42,1
68,12,42,2
68,13,42,3
68,14,42,4
68,15,42,5
68,16,42,6
68,17,42,7
68,18,42,8
68,19,42,9
68,20,42,10
68,21,42,11
68,22,42,12
68,23,42,13
68,24,42,14
68,25,42,15
68,26,42,16
68,27,42,17
68,28,42,18
68,29,42,19
68,30,42,20
68,31,42,21
69,0,42,6
69,1,42,7
69,2,42,8
69,3,42,9
69,4,42,10
69,5,42,11
69,6,42,12
69,7,42,13
69,8,42,14
69,9,42,15
69,10,42,16
69,11,42,17
69,12,42,18
69,13,42,19
69,14,42,20
69,15,42,21
69,16,42,22
69,17,42,23
69,18,42,24
69,19,42,25
69,20,42,26
69,21,43,0
69,22,43,1
69,23,43,2
69,24,43,3
69,25,43,4
69,26,43,5
69,27,43,6
69,28,43,7
69,29,43,8
69,30,43,9
69,31,43,10
70,0,42,22
70,1,42,23
70,2,42,24
70,3,42,25
70,4,42,26
70,5,43,0
70,6,43,1
70,7,43,2
70,8,43,3
70,9,43,4
70,10,43,5
70,11,43,6
70,12,43,7
70,13,43,8
70,14,43,9
70,15,43,10
70,16,43,11
70,17,43,12
70,18,43,13
70,19,43,14
70,20,43,15
70,21,43,16
70,22,43,17
70,23,43,18
70,24,43,19
70,25,43,20
70,26,43,21
70,27,43,22
70,28,43,23
70,29,43,24
70,30,43,25
70,31,43,26
71,0,43,11
71,1,43,12
71,2,43,13
71,3,43,14
71,4,43,15
71,5,43,16
71,6,43,17
71,7,43,18
71,8,43,19
71,9,43,20
71,10,43,21
71,11,43,22
71,12,43,23
71,13,43,24
71,14,43,25
71,15,43,26
71,16,44,0
71,17,44,1
71,18,44,2
71,19,44,3
71,20,44,4
71,21,44,5
71,22,44,6
71,23,44,7
71,24,44,8
71,25,44,9
71,26,44,10
71,27,44,11
71,28,44,12
71,29,44,13
71,30,44,14
71,31,44,15
72,0,44,0
72,1,44,1
72,2,44,2
72,3,44,3
72,4,44,4
72,5,44,5
72,6,44,6
72,7,44,7
72,8,44,8
72,9,44,9
72,10,44,10
72,11,44,11
72,12,44,12
72,13,44,13
72,14,44,14
72,15,44,15
72,16,44,16
72,17,44,17
72,18,44,18
72,19,44,19
72,20,44,20
72,21,44,21
72,22,44,22
72,23,44,23
72,24,44,24
72,25,44,25
72,26,44,26
72,27,45,0
72,28,45,1
72,29,45,2
72,30,45,3
72,31,45,4
73,0,44,16
73,1,44,17
73,2,44,18
73,3,44,19
73,4,44,20
73,5,44,21
73,6,44,22
73,7,44,23
73,8,44,24
73,9,44,25
73,10,44,26
73,11,45,0
73,12,45,1
73,13,45,2
73,14,45,3
73,15,45,4
73,16,45,5
73,17,45,6
73,18,45,7
73,19,45,8
73,20,45,9
73,21,45,10
73,22,45,11
73,23,45,12
73,24,45,13
73,25,45,14
73,26,45,15
73,27,45,16
73,28,45,17
73,29,45,18
73,30,45,19
73,31,45,20
74,0,45,5
74,1,45,6
74,2,45,7
74,3,45,8
74,4,45,9
74,5,45,10
74,6,45,11
74,7,45,12
74,8,45,13
74,9,45,14
74,10,45,15
74,11,45,16
74,12,45,17
74,13,45,18
74,14,45,19
74,15,45,20
74,16,45,21
74,17,45,22
74,18,45,23
74,19,45,24
74,20,45,25
74,21,45,26
74,22,46,0
74,23,46,1
74,24,46,2
74,25,46,3
74,26,46,4
74,27,46,5
74,28,46,6
74,29,46,7
74,30,46,8
74,31,46,9
75,0,45,21
75,1,45,22
75,2,45,23
75,3,45,24
75,4,45,25
75,5,45,26
75,6,46,0
75,7,46,1
75,8,46,2
75,9,46,3
75,10,46,4
75,11,46,5
75,12,46,6
75,13,46,7
75,14,46,8
75,15,46,9
75,16,46,10
75,17,46,11
75,18,46,12
75,19,46,13
75,20,46,14
75,21,46,15
75,22,46,16
75,23,46,17
75,24,46,18
75,25,46,19
75,26,46,20
75,27,46,21
75,28,46,22
75,29,46,23
75,30,46,24
75,31,46,25
76,0,46,10
76,1,46,11
76,2,46,12
76,3,46,13
76,4,46,14
76,5,46,15
76,6,46,16
76,7,46,17
76,8,46,18
76,9,46,19
76,10,46,20
76,11,46,21
76,12,46,22
76,13,46,23
76,14,46,24
76,15,46,25
76,16,46,26
76,17,47,0
76,18,47,1
76,19,47,2
76,20,47,3
76,21,47,4
76,22,47,5
76,23,47,6
76,24,47,7
76,25,47,8
76,26,47,9
76,27,47,10
76,28,47,11
76,29,47,12
76,30,47,13
76,31,47,14
77,0,46,26
77,1,47,0
77,2,47,1
77,3,47,2
77,4,47,3
77,5,47,4
77,6,47,5
77,7,47,6
77,8,47,7
77,9,47,8
77,10,47,9
77,11,47,10
77,12,47,11
77,13,47,12
77,14,47,13
77,15,47,14
77,16,47,15
77,17,47,16
77,18,47,17
77,19,47,18
77,20,47,19
77,21,47,20
77,22,47,21
77,23,47,22
77,24,47,23
77,25,47,24
77,26,47,25
77,27,47,26
77,28,48,0
77,29,48,1
77,30,48,2
77,31,48,3
78,0,47,15
78,1,47,16
78,2,47,17
78,3,47,18
78,4,47,19
78,5,47,20
78,6,47,21
78,7,47,22
78,8,47,23
78,9,47,24
78,10,47,25
78,11,47,26
78,12,48,0
78,13,48,1
78,14,48,2
78,15,48,3
78,16,48,4
78,17,48,5
78,18,48,6
78,19,48,7
78,20,48,8
78,21,48,9
78,22,48,10
78,23,48,11
78,24,48,12
78,25,48,13
78,26,48,14
78,27,48,15
78,28,48,16
78,29,48,17
78,30,48,18
78,31,48,19
79,0,48,4
79,1,48,5
79,2,48,6
79,3,48,7
79,4,48,8
79,5,48,9
79,6,48,10
79,7,48,11
79,8,48,12
79,9,48,13
79,10,48,14
79,11,48,15
79,12,48,16
79,13,48,17
79,14,48,18
79,15,48,19
79,16,48,20
79,17,48,21
79,18,48,22
79,19,48,23
79,20,48,24
79,21,48,25
79,22,48,26
79,23,49,0
79,24,49,1
79,25,49,2
79,26,49,3
79,27,49,4
79,28,49,5
79,29,49,6
79,30,49,7
79,31,49,8
80,0,48,20
80,1,48,21
80,2,48,22
80,3,48,23
80,4,48,24
80,5,48,25
80,6,48,26
80,7,49,0
80,8,49,1
80,9,49,2
80,10,49,3
80,11,49,4
80,12,49,5
80,13,49,6
80,14,49,7
80,15,49,8
80,16,49,9
80,17,49,10
80,18,49,11
80,19,49,12
80,20,49,13
80,21,49,14
80,22,49,15
80,23,49,16
80,24,49,17
80,25,49,18
80,26,49,19
80,27,49,20
80,28,49,21
80,29,49,22
80,30,49,23
80,31,49,24
81,0,49,9
81,1,49,10
81,2,49,11
81,3,49,12
81,4,49,13
81,5,49,14
81,6,49,15
81,7,49,16
81,8,49,17
81,9,49,18
81,10,49,19
81,11,49,20
81,12,49,21
81,13,49,22
81,14,49,23
81,15,49,24
81,16,49,25
81,17,49,26
81,18,50,0
81,19,50,1
81,20,50,2
81,21,50,3
81,22,50,4
81,23,50,5
81,24,50,6
81,25,50,7
81,26,50,8
81,27,50,9
81,28,50,10
81,29,50,11
81,30,50,12
81,31,50,13
82,0,49,25
82,1,49,26
82,2,50,0
82,3,50,1
82,4,50,2
82,5,50,3
82,6,50,4
82,7,50,5
82,8,50,6
82,9,50,7
82,10,50,8
82,11,50,9
82,12,50,10
82,13,50,11
82,14,50,12
82,15,50,13
82,16,50,14
82,17,50,15
82,18,50,16
82,19,50,17
82,20,50,18
82,21,50,19
82,22,50,20
82,23,50,21
82,24,50,22
82,25,50,23
82,26,50,24
82,27,50,25
82,28,50,26
82,29,51,0
82,30,51,1
82,31,51,2
83,0,50,14
83,1,50,15
83,2,50,16
83,3,50,17
83,4,50,18
83,5,50,19
83,6,50,20
83,7,50,21
83,8,50,22
83,9,50,23
83,10,50,24
83,11,50,25
83,12,50,26
83,13,51,0
83,14,51,1
83,15,51,2
83,16,51,3
83,17,51,4
83,18,51,5
83,19,51,6
83,20,51,7
83,21,51,8
83,22,51,9
83,23,51,10
83,24,51,11
83,25,51,12
83,26,51,13
83,27,51,14
83,28,51,15
83,29,51,16
83,30,51,17
83,31,51,18
84,0,51,3
84,1,51,4
84,2,51,5
84,3,51,6
84,4,51,7
84,5,51,8
84,6,51,9
84,7,51,10
84,8,51,11
84,9,51,12
84,10,51,13
84,11,51,14
84,12,51,15
84,13,51,16
84,14,51,17
84,15,51,18
84,16,51,19
84,17,51,20
84,18,51,21
84,19,51,22
84,20,51,23
84,21,51,24
84,22,51,25
84,23,51,26
84,24,52,0
84,25,52,1
84,26,52,2
84,27,52,3
84,28,52,4
84,29,52,5
84,30,52,6
84,31,52,7
85,0,51,19
85,1,51,20
85,2,51,21
85,3,51,22
85,4,51,23
85,5,51,24
85,6,51,25
85,7,51,26
85,8,52,0
85,9,52,1
85,10,52,2
85,11,52,3
85,12,52,4
85,13,52,5
85,14,52,6
85,15,52,7
85,16,52,8
85,17,52,9
85,18,52,10
85,19,52,11
85,20,52,12
85,21,52,13
85,22,52,14
85,23,52,15
85,24,52,16
85,25,52,17
85,26,52,18
85,27,52,19
85,28,52,20
85,29,52,21
85,30,52,22
85,31,52,23
86,0,52,8
86,1,52,9
86,2,52,10
86,3,52,11
86,4,52,12
86,5,52,13
86,6,52,14
86,7,52,15
86,8,52,16
86,9,52,17
86,10,52,18
86,11,52,19
86,12,52,20
86,13,52,21
86,14,52,22
86,15,52,23
86,16,52,24
86,17,52,25
86,18,52,26
86,19,53,0
86,20,53,1
86,21,53,2
86,22,53,3
86,23,53,4
86,24,53,5
86,25,53,6
86,26,53,7
86,27,53,8
86,28,53,9
86,29,53,10
86,30,53,11
86,31,53,12
87,0,52,24
87,1,52,25
87,2,52,26
87,3,53,0
87,4,53,1
87,5,53,2
87,6,53,3
87,7,53,4
87,8,53,5
87,9,53,6
87,10,53,7
87,11,53,8
87,12,53,9
87,13,53,10
87,14,53,11
87,15,53,12
87,16,53,13
87,17,53,14
87,18,53,15
87,19,53,16
87,20,53,17
87,21,53,18
87,22,53,19
87,23,53,20
87,24,53,21
87,25,53,22
87,26,53,23
87,27,53,24
87,28,53,25
87,29,53,26
87,30,54,0
87,31,54,1
88,0,53,13
88,1,53,14
88,2,53,15
88,3,53,16
88,4,53,17
88,5,53,18
88,6,53,19
88,7,53,20
88,8,53,21
88,9,53,22
88,10,53,23
88,11,53,24
88,12,53,25
88,13,53,26
88,14,54,0
88,15,54,1
88,16,54,2
88,17,54,3
88,18,54,4
88,19,54,5
88,20,54,6
88,21,54,7
88,22,54,8
88,23,54,9
88,24,54,10
88,25,54,11
88,26,54,12
88,27,54,13
88,28,54,14
88,29,54,15
88,30,54,16
88,31,54,17
89,0,54,2
89,1,54,3
89,2,54,4
89,3,54,5
89,4,54,6
89,5,54,7
89,6,54,8
89,7,54,9
89,8,54,10
89,9,54,11
89,10,54,12
89,11,54,13
89,12,54,14
89,13,54,15
89,14,54,16
89,15,54,17
89,16,54,18
89,17,54,19
89,18,54,20
89,19,54,21
89,20,54,22
89,21,54,23
89,22,54,24
89,23,55,0
89,24,55,1
89,25,55,2
89,26,55,3
89,27,55,4
89,28,55,5
89,29,55,6
89,30,55,7
89,31,55,8
90,0,54,18
90,1,54,19
90,2,54,20
90,3,54,21
90,4,54,22
90,5,54,23
90,6,54,24
90,7,55,0
90,8,55,1
90,9,55,2
90,10,55,3
90,11,55,4
90,12,55,5
90,13,55,6
90,14,55,7
90,15,55,8
90,16,55,9
90,17,55,10
90,18,55,11
90,19,55,12
90,20,55,13
90,21,55,14
90,22,55,15
90,23,55,16
90,24,55,17
90,25,55,18
90,26,55,19
90,27,55,20
90,28,55,21
90,29,55,22
90,30,55,23
90,31,55,24
91,0,55,9
91,1,55,10
91,2,55,11
91,3,55,12
91,4,55,13
91,5,55,14
91,6,55,15
91,7,55,16
91,8,55,17
91,9,55,18
91,10,55,19
91,11,55,20
91,12,55,21
91,13,55,22
91,14,55,23
91,15,55,24
91,16,56,0
91,17,56,1
91,18,56,2
91,19,56,3
91,20,56,4
91,21,56,5
91,22,56,6
91,23,56,7
91,24,56,8
91,25,56,9
91,26,56,10
91,27,56,11
91,28,56,12
91,29,56,13
91,30,56,14
91,31,56,15
92,0,56,0
92,1,56,1
92,2,56,2
92,3,56,3
92,4,56,4
92,5,56,5
92,6,56,6
92,7,56,7
92,8,56,8
92,9,56,9
92,10,56,10
92,11,56,11
92,12,56,12
92,13,56,13
92,14,56,14
92,15,56,15
92,16,56,16
92,17,56,17
92,18,56,18
92,19,56,19
92,20,56,20
92,21,56,21
92,22,56,22
92,23,56,23
92,24,56,24
92,25,57,0
92,26,57,1
92,27,57,2
92,28,57,3
92,29,57,4
92,30,57,5
92,31,57,6
93,0,56,16
93,1,56,17
93,2,56,18
93,3,56,19
93,4,56,20
93,5,56,21
93,6,56,22
93,7,56,23
93,8,56,24
93,9,57,0
93,10,57,1
93,11,57,2
93,12,57,3
93,13,57,4
93,14,57,5
93,15,57,6
93,16,57,7
93,17,57,8
93,18,57,9
93,19,57,10
93,20,57,11
93,21,57,12
93,22,57,13
93,23,57,14
93,24,57,15
93,25,57,16
93,26,57,17
93,27,57,18
93,28,57,19
93,29,57,20
93,30,57,21
93,31,57,22
94,0,57,7
94,1,57,8
94,2,57,9
94,3,57,10
94,4,57,11
94,5,57,12
94,6,57,13
94,7,57,14
94,8,57,15
94,9,57,16
94,10,57,17
94,11,57,18
94,12,57,19
94,13,57,20
94,14,57,21
94,15,57,22
94,16,57,23
94,17,57,24
94,18,58,0
94,19,58,1
94,20,58,2
94,21,58,3
94,22,58,4
94,23,58,5
94,24,58,6
94,25,58,7
94,26,58,8
94,27,58,9
94,28,58,10
94,29,58,11
94,30,58,12
94,31,58,13
95,0,57,23
95,1,57,24
95,2,58,0
95,3,58,1
95,4,58,2
95,5,58,3
95,6,58,4
95,7,58,5
95,8,58,6
95,9,58,7
95,10,58,8
95,11,58,9
95,12,58,10
95,13,58,11
95,14,58,12
95,15,58,13
95,16,58,14
95,17,58,15
95,18,58,16
95,19,58,17
95,20,58,18
95,21,58,19
95,22,58,20
95,23,58,21
95,24,58,22
95,25,58,23
95,26,58,24
95,27,59,0
95,28,59,1
95,29,59,2
95,30,59,3
95,31,59,4
96,0,58,14
96,1,58,15
96,2,58,16
96,3,58,17
96,4,58,18
96,5,58,19
96,6,58,20
96,7,58,21
96,8,58,22
96,9,58,23
96,10,58,24
96,11,59,0
96,12,59,1
96,13,59,2
96,14,59,3
96,15,59,4
96,16,59,5
96,17,59,6
96,18,59,7
96,19,59,8
96,20,59,9
96,21,59,10
96,22,59,11
96,23,59,12
96,24,59,13
96,25,59,14
96,26,59,15
96,27,59,16
96,28,59,17
96,29,59,18
96,30,59,19
96,31,59,20
97,0,59,5
97,1,59,6
97,2,59,7
97,3,59,8
97,4,59,9
97,5,59,10
97,6,59,11
97,7,59,12
97,8,59,13
97,9,59,14
97,10,59,15
97,11,59,16
97,12,59,17
97,13,59,18
97,14,59,19
97,15,59,20
97,16,59,21
97,17,59,22
97,18,59,23
97,19,59,24
97,20,60,0
97,21,60,1
97,22,60,2
97,23,60,3
97,24,60,4
97,25,60,5
97,26,60,6
97,27,60,7
97,28,60,8
97,29,60,9
97,30,60,10
97,31,60,11
98,0,59,21
98,1,59,22
98,2,59,23
98,3,59,24
98,4,60,0
98,5,60,1
98,6,60,2
98,7,60,3
98,8,60,4
98,9,60,5
98,10,60,6
98,11,60,7
98,12,60,8
98,13,60,9
98,14,60,10
98,15,60,11
98,16,60,12
98,17,60,13
98,18,60,14
98,19,60,15
98,20,60,16
98,21,60,17
98,22,60,18
98,23,60,19
98,24,60,20
98,25,60,21
98,26,60,22
98,27,60,23
98,28,60,24
98,29,61,0
98,30,61,1
98,31,61,2
99,0,60,12
99,1,60,13
99,2,60,14
99,3,60,15
99,4,60,16
99,5,60,17
99,6,60,18
99,7,60,19
99,8,60,20
99,9,60,21
99,10,60,22
99,11,60,23
99,12,60,24
99,13,61,0
99,14,61,1
99,15,61,2
99,16,61,3
99,17,61,4
99,18,61,5
99,19,61,6
99,20,61,7
99,21,61,8
99,22,61,9
99,23,61,10
99,24,61,11
99,25,61,12
99,26,61,13
99,27,61,14
99,28,61,15
99,29,61,16
99,30,61,17
99,31,61,18
100,0,61,3
100,1,61,4
100,2,61,5
100,3,61,6
100,4,61,7
100,5,61,8
100,6,61,9
100,7,61,10
100,8,61,11
100,9,61,12
100,10,61,13
100,11,61,14
100,12,61,15
100,13,61,16
100,14,61,17
100,15,61,18
100,16,61,19
100,17,61,20
100,18,61,21
100,19,61,22
100,20,61,23
100,21,61,24
100,22,62,0
100,23,62,1
100,24,62,2
100,25,62,3
100,26,62,4
100,27,62,5
100,28,62,6
100,29,62,7
100,30,62,8
100,31,62,9
101,0,61,19
101,1,61,20
101,2,61,21
101,3,61,22
101,4,61,23
101,5,61,24
101,6,62,0
101,7,62,1
101,8,62,2
101,9,62,3
101,10,62,4
101,11,62,5
101,12,62,6
101,13,62,7
101,14,62,8
101,15,62,9
101,16,62,10
101,17,62,11
101,18,62,12
101,19,62,13
101,20,62,14
101,21,62,15
101,22,62,16
101,23,62,17
101,24,62,18
101,25,62,19
101,26,62,20
101,27,62,21
101,28,62,22
101,29,62,23
101,30,62,24
101,31,63,0
102,0,62,10
102,1,62,11
102,2,62,12
102,3,62,13
102,4,62,14
102,5,62,15
102,6,62,16
102,7,62,17
102,8,62,18
102,9,62,19
102,10,62,20
102,11,62,21
102,12,62,22
102,13,62,23
102,14,62,24
102,15,63,0
102,16,63,1
102,17,63,2
102,18,63,3
102,19,63,4
102,20,63,5
102,21,63,6
102,22,63,7
102,23,63,8
102,24,63,9
102,25,63,10
102,26,63,11
102,27,63,12
102,28,63,13
102,29,63,14
102,30,63,15
102,31,63,16
103,0,63,1
103,1,63,2
103,2,63,3
103,3,63,4
103,4,63,5
103,5,63,6
103,6,63,7
103,7,63,8
103,8,63,9
103,9,63,10
103,10,63,11
103,11,63,12
103,12,63,13
103,13,63,14
103,14,63,15
103,15,63,16
103,16,63,17
103,17,63,18
103,18,63,19
103,19,63,20
103,20,63,21
103,21,63,22
103,22,63,23
103,23,63,24
103,24,64,0
103,25,64,1
103,26,64,2
103,27,64,3
103,28,64,4
103,29,64,5
103,30,64,6
103,31,64,7
104,0,63,17
104,1,63,18
104,2,63,19
104,3,63,20
104,4,63,21
104,5,63,22
104,6,63,23
104,7,63,24
104,8,64,0
104,9,64,1
104,10,64,2
104,11,64,3
104,12,64,4
104,13,64,5
104,14,64,6
104,15,64,7
104,16,64,8
104,17,64,9
104,18,64,10
104,19,64,11
104,20,64,12
104,21,64,13
104,22,64,14
104,23,64,15
104,24,64,16
104,25,64,17
104,26,64,18
104,27,64,19
104,28,64,20
104,29,64,21
104,30,64,22
104,31,64,23
105,0,64,8
105,1,64,9
105,2,64,10
105,3,64,11
105,4,64,12
105,5,64,13
105,6,64,14
105,7,64,15
105,8,64,16
105,9,64,17
105,10,64,18
105,11,64,19
105,12,64,20
105,13,64,21
105,14,64,22
105,15,64,23
105,16,64,24
105,17,65,0
105,18,65,1
105,19,65,2
105,20,65,3
105,21,65,4
105,22,65,5
105,23,65,6
105,24,65,7
105,25,65,8
105,26,65,9
105,27,65,10
105,28,65,11
105,29,65,12
105,30,65,13
105,31,65,14
106,0,64,24
106,1,65,0
106,2,65,1
106,3,65,2
106,4,65,3
106,5,65,4
106,6,65,5
106,7,65,6
106,8,65,7
106,9,65,8
106,10,65,9
106,11,65,10
106,12,65,11
106,13,65,12
106,14,65,13
106,15,65,14
106,16,65,15
106,17,65,16
106,18,65,17
106,19,65,18
106,20,65,19
106,21,65,20
106,22,65,21
106,23,65,22
106,24,66,0
106,25,66,1
106,26,66,2
106,27,66,3
106,28,66,4
106,29,66,5
106,30,66,6
106,31,66,7
107,0,65,15
107,1,65,16
107,2,65,17
107,3,65,18
107,4,65,19
107,5,65,20
107,6,65,21
107,7,65,22
107,8,66,0
107,9,66,1
107,10,66,2
107,11,66,3
107,12,66,4
107,13,66,5
107,14,66,6
107,15,66,7
107,16,66,8
107,17,66,9
107,18,66,10
107,19,66,11
107,20,66,12
107,21,66,13
107,22,66,14
107,23,66,15
107,24,66,16
107,25,66,17
107,26,66,18
107,27,66,19
107,28,66,20
107,29,66,21
107,30,66,22
107,31,67,0
108,0,66,8
108,1,66,9
108,2,66,10
108,3,66,11
108,4,66,12
108,5,66,13
108,6,66,14
108,7,66,15
108,8,66,16
108,9,66,17
108,10,66,18
108,11,66,19
108,12,66,20
108,13,66,21
108,14,66,22
108,15,67,0
108,16,67,1
108,17,67,2
108,18,67,3
108,19,67,4
108,20,67,5
108,21,67,6
108,22,67,7
108,23,67,8
108,24,67,9
108,25,67,10
108,26,67,11
108,27,67,12
108,28,67,13
108,29,67,14
108,30,67,15
108,31,67,16
109,0,67,1
109,1,67,2
109,2,67,3
109,3,67,4
109,4,67,5
109,5,67,6
109,6,67,7
109,7,67,8
109,8,67,9
109,9,67,10
109,10,67,11
